FIPS,INCOME_SUM,Winner_n,Winner,Value,Final,Final_pos
36101,302614,Romney,0,-1,-302614,15624885
36103,8546867,Obama,1,1,8546867,24474366
36105,302751,Obama,1,1,302751,16230250
36107,236246,Romney,0,-1,-236246,15691253
36109,375781,Obama,1,1,375781,16303280
36111,578839,Obama,1,1,578839,16506338
36113,225392,Obama,1,1,225392,16152891
36115,241371,Obama,1,1,241371,16168870
36117,737456,Romney,0,-1,-737456,15190043
36119,12739679,Obama,1,1,12739679,28667178
36121,123923,Romney,0,-1,-123923,15803576
36123,107424,Romney,0,-1,-107424,15820075
37001,340553,Romney,0,-1,-340553,15586946
37003,321969,Romney,0,-1,-321969,15605530
37005,28908,Romney,0,-1,-28908,15898591
37007,21259,Obama,1,1,21259,15948758
37009,39474,Romney,0,-1,-39474,15888025
37011,54772,Romney,0,-1,-54772,15872727
37013,112535,Romney,0,-1,-112535,15814964
37015,37031,Obama,1,1,37031,15964530
37017,201035,Obama,1,1,201035,16128534
37019,323710,Romney,0,-1,-323710,15603789
37021,781207,Obama,1,1,781207,16708706
37023,394468,Romney,0,-1,-394468,15533031
37025,1249892,Romney,0,-1,-1249892,14677607
37027,360585,Romney,0,-1,-360585,15566914
37029,86572,Romney,0,-1,-86572,15840927
37031,223292,Romney,0,-1,-223292,15704207
37033,238532,Romney,0,-1,-238532,15688967
37035,551128,Romney,0,-1,-551128,15376371
37037,1431155,Obama,1,1,1431155,17358654
37039,32055,Romney,0,-1,-32055,15895444
37041,34812,Romney,0,-1,-34812,15892687
37043,14771,Romney,0,-1,-14771,15912728
37045,159003,Romney,0,-1,-159003,15768496
37047,78656,Romney,0,-1,-78656,15848843
37049,265471,Romney,0,-1,-265471,15662028
37051,623230,Obama,1,1,623230,16550729
37053,54388,Romney,0,-1,-54388,15873111
37055,94151,Romney,0,-1,-94151,15833348
37057,789469,Romney,0,-1,-789469,15138030
37059,219698,Romney,0,-1,-219698,15707801
37061,122132,Romney,0,-1,-122132,15805367
37063,2090946,Obama,1,1,2090946,18018445
37065,131929,Obama,1,1,131929,16059428
37067,1360609,Obama,1,1,1360609,17288108
37069,440099,Romney,0,-1,-440099,15487400
37071,515484,Romney,0,-1,-515484,15412015
37073,16149,Obama,1,1,16149,15943648
37075,9143,Romney,0,-1,-9143,15918356
37077,438440,Obama,1,1,438440,16365939
37079,141100,Romney,0,-1,-141100,15786399
37081,1946598,Obama,1,1,1946598,17874097
37083,100274,Obama,1,1,100274,16027773
37085,529075,Romney,0,-1,-529075,15398424
37087,153921,Romney,0,-1,-153921,15773578
37089,329556,Romney,0,-1,-329556,15597943
37091,29958,Obama,1,1,29958,15957457
37093,208878,Obama,1,1,208878,16136377
37095,12001,Romney,0,-1,-12001,15915498
37097,769537,Romney,0,-1,-769537,15157962
37099,87605,Romney,0,-1,-87605,15839894
37101,768338,Romney,0,-1,-768338,15159161
37103,207620,Romney,0,-1,-207620,15719879
37105,146012,Romney,0,-1,-146012,15781487
37107,119434,Romney,0,-1,-119434,15808065
37109,313068,Romney,0,-1,-313068,15614431
37111,136799,Romney,0,-1,-136799,15790700
37113,54262,Romney,0,-1,-54262,15873237
37115,89992,Romney,0,-1,-89992,15837507
37117,89239,Obama,1,1,89239,16016738
37119,4857299,Obama,1,1,4857299,20784798
37121,28224,Romney,0,-1,-28224,15899275
37123,53725,Romney,0,-1,-53725,15873774
37125,384712,Romney,0,-1,-384712,15542787
37127,357703,Obama,1,1,357703,16285202
37129,710527,Romney,0,-1,-710527,15216972
37131,26787,Obama,1,1,26787,15954286
37133,275269,Romney,0,-1,-275269,15652230
37135,1428897,Obama,1,1,1428897,17356396
37137,70020,Romney,0,-1,-70020,15857479
37139,62133,Obama,1,1,62133,15989632
37141,260436,Romney,0,-1,-260436,15667063
37143,56450,Romney,0,-1,-56450,15871049
37145,126244,Romney,0,-1,-126244,15801255
37147,452294,Obama,1,1,452294,16379793
37149,117602,Romney,0,-1,-117602,15809897
37151,484024,Romney,0,-1,-484024,15443475
37153,58947,Obama,1,1,58947,15986446
37155,120217,Obama,1,1,120217,16047716
37157,302194,Romney,0,-1,-302194,15625305
37159,354003,Romney,0,-1,-354003,15573496
37161,160200,Romney,0,-1,-160200,15767299
37163,188599,Romney,0,-1,-188599,15738900
37165,42834,Obama,1,1,42834,15970333
37167,130886,Romney,0,-1,-130886,15796613
37169,195765,Romney,0,-1,-195765,15731734
37171,127029,Romney,0,-1,-127029,15800470
37173,30357,Romney,0,-1,-30357,15897142
37175,84935,Romney,0,-1,-84935,15842564
37177,6943,Romney,0,-1,-6943,15920556
37179,1059739,Romney,0,-1,-1059739,14867760
37181,101374,Obama,1,1,101374,16028873
37183,4851517,Obama,1,1,4851517,20779016
37185,60709,Obama,1,1,60709,15988208
37187,18722,Obama,1,1,18722,15946221
37189,106614,Romney,0,-1,-106614,15820885
37191,253897,Romney,0,-1,-253897,15673602
37193,215294,Romney,0,-1,-215294,15712205
37195,233308,Obama,1,1,233308,16160807
37197,64084,Romney,0,-1,-64084,15863415
37199,29304,Romney,0,-1,-29304,15898195
38001,12919,Romney,0,-1,-12919,15914580
38003,52317,Romney,0,-1,-52317,15875182
38005,67327,Obama,1,1,67327,15994826
38007,18575,Romney,0,-1,-18575,15908924
38009,44435,Romney,0,-1,-44435,15883064
38011,18792,Romney,0,-1,-18792,15908707
38013,55196,Romney,0,-1,-55196,15872303
38015,427988,Romney,0,-1,-427988,15499511
38017,733736,Romney,0,-1,-733736,15193763
38019,29109,Romney,0,-1,-29109,15898390
38021,37353,Romney,0,-1,-37353,15890146
38023,19425,Romney,0,-1,-19425,15908074
38025,218673,Romney,0,-1,-218673,15708826
38027,26047,Romney,0,-1,-26047,15901452
38029,134254,Romney,0,-1,-134254,15793245
38031,24169,Romney,0,-1,-24169,15903330
38033,8095,Romney,0,-1,-8095,15919404
38035,252699,Romney,0,-1,-252699,15674800
38037,16968,Romney,0,-1,-16968,15910531
38039,12543,Romney,0,-1,-12543,15914956
38041,14608,Romney,0,-1,-14608,15912891
38043,7076,Romney,0,-1,-7076,15920423
38045,31132,Romney,0,-1,-31132,15896367
38047,7450,Romney,0,-1,-7450,15920049
38049,32694,Romney,0,-1,-32694,15894805
38051,8524,Romney,0,-1,-8524,15918975
38053,92575,Romney,0,-1,-92575,15834924
38055,45088,Romney,0,-1,-45088,15882411
38057,41884,Romney,0,-1,-41884,15885615
38059,111058,Romney,0,-1,-111058,15816441
38061,134436,Romney,0,-1,-134436,15793063
38063,12187,Romney,0,-1,-12187,15915312
38065,36344,Romney,0,-1,-36344,15891155
38067,39196,Romney,0,-1,-39196,15888303
38069,27686,Romney,0,-1,-27686,15899813
38071,43684,Romney,0,-1,-43684,15883815
38073,25079,Obama,1,1,25079,15952578
38075,35898,Romney,0,-1,-35898,15891601
38077,97556,Romney,0,-1,-97556,15829943
38079,20004,Obama,1,1,20004,15947503
38081,26669,Obama,1,1,26669,15954168
38083,5130,Romney,0,-1,-5130,15922369
38085,5608,Obama,1,1,5608,15933107
38089,207689,Romney,0,-1,-207689,15719810
38091,8127,Obama,1,1,8127,15935626
38093,92679,Romney,0,-1,-92679,15834820
38095,20487,Romney,0,-1,-20487,15907012
38097,36951,Romney,0,-1,-36951,15890548
38099,48798,Romney,0,-1,-48798,15878701
38101,309972,Romney,0,-1,-309972,15617527
38103,40165,Romney,0,-1,-40165,15887334
38105,323023,Romney,0,-1,-323023,15604476
39001,43810,Romney,0,-1,-43810,15883689
39003,347091,Romney,0,-1,-347091,15580408
39005,199752,Romney,0,-1,-199752,15727747
39007,245942,Obama,1,1,245942,16173441
39009,111377,Obama,1,1,111377,16038876
39011,200013,Romney,0,-1,-200013,15727486
39013,218019,Romney,0,-1,-218019,15709480
39015,164120,Romney,0,-1,-164120,15763379
39017,1450607,Romney,0,-1,-1450607,14476892
39019,141865,Romney,0,-1,-141865,15785634
39021,256968,Romney,0,-1,-256968,15670531
39023,469032,Romney,0,-1,-469032,15458467
39025,1120139,Romney,0,-1,-1120139,14807360
39027,310264,Romney,0,-1,-310264,15617235
39029,341347,Romney,0,-1,-341347,15586152
39031,129606,Romney,0,-1,-129606,15797893
39033,202899,Romney,0,-1,-202899,15724600
39035,5234664,Obama,1,1,5234664,21162163
39037,211029,Romney,0,-1,-211029,15716470
39039,142449,Romney,0,-1,-142449,15785050
39041,2837854,Romney,0,-1,-2837854,13089645
39043,330247,Obama,1,1,330247,16257746
39045,732384,Romney,0,-1,-732384,15195115
39047,105962,Romney,0,-1,-105962,15821537
39049,5329291,Obama,1,1,5329291,21256790
39051,162409,Romney,0,-1,-162409,15765090
39053,68870,Romney,0,-1,-68870,15858629
39055,1636395,Romney,0,-1,-1636395,14291104
39057,1186392,Romney,0,-1,-1186392,14741107
39059,186020,Romney,0,-1,-186020,15741479
39061,4512424,Obama,1,1,4512424,20439923
39063,316657,Romney,0,-1,-316657,15610842
39065,86524,Romney,0,-1,-86524,15840975
39067,138043,Romney,0,-1,-138043,15789456
39069,199142,Romney,0,-1,-199142,15728357
39071,113763,Romney,0,-1,-113763,15813736
39073,75176,Romney,0,-1,-75176,15852323
39075,104607,Romney,0,-1,-104607,15822892
39077,165925,Romney,0,-1,-165925,15761574
39079,154309,Romney,0,-1,-154309,15773190
39081,181352,Romney,0,-1,-181352,15746147
39083,179257,Romney,0,-1,-179257,15748242
39085,951402,Romney,0,-1,-951402,14976097
39087,117991,Romney,0,-1,-117991,15809508
39089,1377175,Romney,0,-1,-1377175,14550324
39091,158710,Romney,0,-1,-158710,15768789
39093,1227395,Obama,1,1,1227395,17154894
39095,1214436,Obama,1,1,1214436,17141935
39097,446441,Romney,0,-1,-446441,15481058
39099,880235,Obama,1,1,880235,16807734
39101,187485,Romney,0,-1,-187485,15740014
39103,1159408,Romney,0,-1,-1159408,14768091
39105,50874,Romney,0,-1,-50874,15876625
39107,179821,Romney,0,-1,-179821,15747678
39109,540968,Romney,0,-1,-540968,15386531
39111,82514,Romney,0,-1,-82514,15844985
39113,2007208,Obama,1,1,2007208,17934707
39115,78762,Romney,0,-1,-78762,15848737
39117,284918,Romney,0,-1,-284918,15642581
39119,221419,Romney,0,-1,-221419,15706080
39121,80304,Romney,0,-1,-80304,15847195
39123,198554,Obama,1,1,198554,16126053
39125,129158,Romney,0,-1,-129158,15798341
39127,110318,Romney,0,-1,-110318,15817181
39129,274652,Romney,0,-1,-274652,15652847
39131,200797,Romney,0,-1,-200797,15726702
39133,1182775,Obama,1,1,1182775,17110274
39135,255584,Romney,0,-1,-255584,15671915
39137,147903,Romney,0,-1,-147903,15779596
39139,362287,Romney,0,-1,-362287,15565212
39141,216472,Romney,0,-1,-216472,15711027
39143,203415,Obama,1,1,203415,16130914
39145,187423,Romney,0,-1,-187423,15740076
39147,174195,Romney,0,-1,-174195,15753304
39149,231120,Romney,0,-1,-231120,15696379
39151,1231533,Romney,0,-1,-1231533,14695966
39153,2991987,Obama,1,1,2991987,18919486
39155,559396,Obama,1,1,559396,16486895
39157,238312,Romney,0,-1,-238312,15689187
39159,1126549,Romney,0,-1,-1126549,14800950
39161,104890,Romney,0,-1,-104890,15822609
39163,67239,Romney,0,-1,-67239,15860260
39165,2193095,Romney,0,-1,-2193095,13734404
39167,160925,Romney,0,-1,-160925,15766574
39169,543512,Romney,0,-1,-543512,15383987
39171,97858,Romney,0,-1,-97858,15829641
39173,520019,Obama,1,1,520019,16447518
39175,68548,Romney,0,-1,-68548,15858951
40001,18444,Romney,0,-1,-18444,15909055
40003,54604,Romney,0,-1,-54604,15872895
40005,20570,Romney,0,-1,-20570,15906929
40007,20806,Romney,0,-1,-20806,15906693
40009,68423,Romney,0,-1,-68423,15859076
40011,28617,Romney,0,-1,-28617,15898882
40013,54261,Romney,0,-1,-54261,15873238
40015,60584,Romney,0,-1,-60584,15866915
40017,461421,Romney,0,-1,-461421,15466078
40019,111920,Romney,0,-1,-111920,15815579
40021,90127,Romney,0,-1,-90127,15837372
40023,14803,Romney,0,-1,-14803,15912696
40025,3288,Romney,0,-1,-3288,15924211
40027,995538,Romney,0,-1,-995538,14931961
40029,7296,Romney,0,-1,-7296,15920203
40031,222592,Romney,0,-1,-222592,15704907
40033,8718,Romney,0,-1,-8718,15918781
40035,42650,Romney,0,-1,-42650,15884849
40037,307700,Romney,0,-1,-307700,15619799
40039,85724,Romney,0,-1,-85724,15841775
40041,60529,Romney,0,-1,-60529,15866970
40043,14680,Romney,0,-1,-14680,15912819
40045,18336,Romney,0,-1,-18336,15909163
40047,197444,Romney,0,-1,-197444,15730055
40049,58867,Romney,0,-1,-58867,15868632
40051,216109,Romney,0,-1,-216109,15711390
40053,22230,Romney,0,-1,-22230,15905269
40055,7712,Romney,0,-1,-7712,15919787
40057,3977,Romney,0,-1,-3977,15923522
40059,7859,Romney,0,-1,-7859,15919640
40061,13889,Romney,0,-1,-13889,15913610
40063,16032,Romney,0,-1,-16032,15911467
40065,43956,Romney,0,-1,-43956,15883543
40067,7603,Romney,0,-1,-7603,15919896
40069,11331,Romney,0,-1,-11331,15916168
40071,114863,Romney,0,-1,-114863,15812636
40073,48205,Romney,0,-1,-48205,15879294
40075,12394,Romney,0,-1,-12394,15915105
40077,17214,Romney,0,-1,-17214,15910285
40079,58699,Romney,0,-1,-58699,15868800
40081,94228,Romney,0,-1,-94228,15833271
40083,574142,Romney,0,-1,-574142,15353357
40085,98987,Romney,0,-1,-98987,15828512
40087,389121,Romney,0,-1,-389121,15538378
40089,28347,Romney,0,-1,-28347,15899152
40091,37815,Romney,0,-1,-37815,15889684
40093,18804,Romney,0,-1,-18804,15908695
40095,111593,Romney,0,-1,-111593,15815906
40097,81136,Romney,0,-1,-81136,15846363
40099,26301,Romney,0,-1,-26301,15901198
40101,115778,Romney,0,-1,-115778,15811721
40103,87296,Romney,0,-1,-87296,15840203
40105,137054,Romney,0,-1,-137054,15790445
40107,41972,Romney,0,-1,-41972,15885527
40111,83083,Romney,0,-1,-83083,15844416
40113,333618,Romney,0,-1,-333618,15593881
40115,71593,Romney,0,-1,-71593,15855906
40117,35805,Romney,0,-1,-35805,15891694
40119,172012,Romney,0,-1,-172012,15755487
40121,62894,Romney,0,-1,-62894,15864605
40123,65657,Romney,0,-1,-65657,15861842
40125,184253,Romney,0,-1,-184253,15743246
40127,10202,Romney,0,-1,-10202,15917297
40129,10784,Romney,0,-1,-10784,15916715
40131,406145,Romney,0,-1,-406145,15521354
40133,42948,Romney,0,-1,-42948,15884551
40135,48569,Romney,0,-1,-48569,15878930
40137,100461,Romney,0,-1,-100461,15827038
40139,45229,Romney,0,-1,-45229,15882270
40141,10607,Romney,0,-1,-10607,15916892
40143,3008726,Romney,0,-1,-3008726,12918773
40145,382080,Romney,0,-1,-382080,15545419
40147,252769,Romney,0,-1,-252769,15674730
40149,46574,Romney,0,-1,-46574,15880925
40151,45715,Romney,0,-1,-45715,15881784
40153,59921,Romney,0,-1,-59921,15867578
41001,27785,Romney,0,-1,-27785,15899714
41003,332937,Obama,1,1,332937,16260436
41005,2603095,Obama,1,1,2603095,18530594
41007,75044,Obama,1,1,75044,16002543
41009,146362,Obama,1,1,146362,16073861
41011,101852,Romney,0,-1,-101852,15825647
41013,319502,Romney,0,-1,-319502,15607997
41015,42552,Romney,0,-1,-42552,15884947
41017,491732,Romney,0,-1,-491732,15435767
41019,189645,Romney,0,-1,-189645,15737854
41021,4360,Romney,0,-1,-4360,15923139
41023,10172,Romney,0,-1,-10172,15917327
41025,7653,Romney,0,-1,-7653,15919846
41027,57353,Obama,1,1,57353,15984852
41029,587959,Romney,0,-1,-587959,15339540
41031,31798,Romney,0,-1,-31798,15895701
41033,154221,Romney,0,-1,-154221,15773278
41035,108922,Romney,0,-1,-108922,15818577
41037,9715,Romney,0,-1,-9715,15917784
41039,853128,Obama,1,1,853128,16780627
41041,90823,Obama,1,1,90823,16018322
41043,313494,Romney,0,-1,-313494,15614005
41045,31836,Romney,0,-1,-31836,15895663
41047,608634,Romney,0,-1,-608634,15318865
41049,64815,Romney,0,-1,-64815,15862684
41051,4343326,Obama,1,1,4343326,20270825
41053,195369,Romney,0,-1,-195369,15732130
41055,4706,Romney,0,-1,-4706,15922793
41057,37424,Obama,1,1,37424,15964923
41059,121967,Romney,0,-1,-121967,15805532
41061,62100,Romney,0,-1,-62100,15865399
41063,10922,Romney,0,-1,-10922,15916577
41065,44415,Romney,0,-1,-44415,15883084
41067,3256277,Obama,1,1,3256277,19183776
41069,1277,Romney,0,-1,-1277,15926222
41071,538660,Romney,0,-1,-538660,15388839
42001,489810,Romney,0,-1,-489810,15437689
42003,6685335,Obama,1,1,6685335,22612834
42005,292588,Romney,0,-1,-292588,15634911
42007,921747,Romney,0,-1,-921747,15005752
42009,108911,Romney,0,-1,-108911,15818588
42011,1714499,Romney,0,-1,-1714499,14213000
42013,324888,Romney,0,-1,-324888,15602611
42015,159073,Romney,0,-1,-159073,15768426
42017,4888138,Obama,1,1,4888138,20815637
42019,1158051,Romney,0,-1,-1158051,14769448
42021,355379,Romney,0,-1,-355379,15572120
42023,8549,Romney,0,-1,-8549,15918950
42025,195179,Romney,0,-1,-195179,15732320
42027,435834,Romney,0,-1,-435834,15491665
42029,5179082,Romney,0,-1,-5179082,10748417
42031,101439,Romney,0,-1,-101439,15826060
42033,231315,Romney,0,-1,-231315,15696184
42035,92609,Romney,0,-1,-92609,15834890
42037,280576,Romney,0,-1,-280576,15646923
42039,310474,Romney,0,-1,-310474,15617025
42041,1116700,Romney,0,-1,-1116700,14810799
42043,1077208,Obama,1,1,1077208,17004707
42045,5239552,Obama,1,1,5239552,21167051
42047,99474,Romney,0,-1,-99474,15828025
42049,741396,Obama,1,1,741396,16668895
42051,363027,Romney,0,-1,-363027,15564472
42053,10855,Romney,0,-1,-10855,15916644
42055,400936,Romney,0,-1,-400936,15526563
42057,53924,Romney,0,-1,-53924,15873575
42059,114351,Romney,0,-1,-114351,15813148
42061,106679,Romney,0,-1,-106679,15820820
42063,252891,Romney,0,-1,-252891,15674608
42065,123802,Romney,0,-1,-123802,15803697
42067,43656,Romney,0,-1,-43656,15883843
42069,667306,Obama,1,1,667306,16594805
42071,1727617,Romney,0,-1,-1727617,14199882
42073,367808,Romney,0,-1,-367808,15559691
42075,528084,Romney,0,-1,-528084,15399415
42077,1684540,Obama,1,1,1684540,17612039
42079,818444,Obama,1,1,818444,16745943
42081,336250,Romney,0,-1,-336250,15591249
42083,95876,Romney,0,-1,-95876,15831623
42085,374440,Romney,0,-1,-374440,15553059
42087,78514,Romney,0,-1,-78514,15848985
42089,400909,Obama,1,1,400909,16328408
42091,8735727,Obama,1,1,8735727,24663226
42093,213561,Romney,0,-1,-213561,15713938
42095,1131109,Obama,1,1,1131109,17058608
